رقم التسجيل,اسم العلامة عربي,اسم العلامة انجليزي,حالة العلامة,نوع العلامة من حيث الوصف,نوع العلامة,الفئة,اسم المالك بالعربي,اسم المالك بالانجليزي,تاريخ تسجيل العلامة,الجنسية,تاريخ بداية الحماية,وصف العلامة,تاريخ نهاية الحماية,تاريخ النشر
1444023013,-,-,علامة مسجلة,تصويرية,علامة تجارية ,فئة35,-,Five Bells Limited,4/18/2023 12:39,جزر فيرجن البريطانية,1/17/2023 13:00,"بطاقة يتوسطها رسم يشبه الحوت يعلوه ثلاث دوائر متدرجة الحجم، بشكل مميز باللونين الابيض والاسود.",9/29/2032 13:00,1/22/2023 11:13
1444041512,عالم فون ,new phone world,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة35,شركة الابتكارات المتميزة للتجارة,-,10/8/2023 19:09,المملكة العربية السعودية ,6/7/2023 16:00,"رسم كوكب الأرض بشكل مميز باللون الأخضر والرمادي، وعبارة عالم فون بحروف عربية باللون الأخضر، وكلمة نيو بحروف لاتينية باللون الأخضر، وفي الأسفل عبارة فون وورلد بحروف لاتينية باللون الرمادي ",2/18/2033 16:00,7/11/2023 18:17
1444017267,-,JAGGAER,علامة مسجلة,لفظية,علامة تجارية ,فئة41,-,"Jaggaer, LLC",4/2/2023 12:10,الولايات المتحدة الأمريكية,12/5/2022 14:17, كلمة جاغرالمكتوبة بأحرف لاتينية باللون الأسود.,8/18/2032 14:17,1/9/2023 10:57
1444028377,-,EL&N LODNON,علامة مسجلة,لفظية,علامة تجارية ,فئة43,-,EL&N Holding Limited,6/20/2023 20:04,المملكة المتحدة,2/27/2023 11:45,العبارة أي ال آند ان لندن كتبت بأحرف لاتينية مميزة ,11/10/2032 11:45,3/31/2023 10:24
1444038638,-,Modefinance,علامة مسجلة,لفظية,علامة تجارية ,فئة36,-,Modefinance S.r.l.,8/6/2023 17:55,إيطاليا,5/21/2023 11:10,الكلمة مودفاينانس بحروف لاتينية باللون الأسود,2/1/2033 11:10,5/30/2023 15:39
1444033708,-,GENEMIND,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 9,-,GeneMind Biosciences Company Limited,7/31/2023 13:15,الصين,4/6/2023 16:58,كلمة جينمايند بحروف لاتينية باللون الأسود بشكل مميز,12/18/2032 16:58,5/5/2023 13:00
1444030602,العربي ,-,علامة مسجلة,لفظية,علامة تجارية ,فئة24,شركة الامتياز,-,9/6/2023 16:41,المملكة العربية السعودية ,3/15/2023 8:59,كلمة العربي بحروف عربية باللون الأسود وبخط عريض ,11/26/2032 8:59,7/4/2023 10:01
1444010401,-,DELFI,علامة مسجلة,لفظية,علامة تجارية ,فئة42,-,GeoQuest Systems BV,1/3/2023 14:29,هولندا,10/12/2022 15:16,كلمة ديلفي بالحروف اللاتينيه  بلون أسود ,6/24/2032 15:16,11/2/2022 12:36
1444031749,-,TH TAC HOSPITALITY,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة16,شركة ثمار الجزيرة,-,6/19/2023 16:18,المملكة العربية السعودية ,3/23/2023 22:58,عبارة تاك هوسبيتاليتي بحروف لاتينية يعلوها رسم لما يشابه الأحرف اللاتينية تي اتش بشكل مميز والعلامة ككل باللون الرمادي على خلفية باللون الأسود.,12/4/2032 22:58,4/12/2023 16:02
1444040325,-,FZ Frenzy,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة35,شركة فلورينا التجارية (شركة شخص واحد),-,9/11/2023 17:59,المملكة العربية السعودية ,5/31/2023 11:05,بطاقة يتوسطها كلمة فرنزي يعلوها الحرفين اللاتينيين إف زد متداخلين معا والجميع بحروف لاتينية باللونين الأزرق الغامق والأزرق الفاتح  بطريقة مميزة.,2/11/2033 11:05,7/12/2023 16:57
1445004599,-,K   KENSHI,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة11,مؤسسة هاني عبيدالله الحربي التجارية,-,11/11/2023 20:29,المملكة العربية السعودية ,8/20/2023 19:01,عبارة عن الحرف اللاتيني كيه مكتوب بخط كبير وعريض باللون البنفسجي الداكن والوردي واسفله كلمة كنيشي مكتوبه بحروف لاتينية باللون البنفسجي الداكن وبخط اصغر خلفية الشعار باللون الوردي,5/3/2033 19:01,9/11/2023 19:22
1444031528,-,Blushy,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 3,شركة بحر المنتجات للتجارة,-,6/4/2023 15:09,المملكة العربية السعودية ,3/22/2023 15:07,كلمة بلوشاي بحروف لاتينية اسود على خلفية بيضاء بخط مميز ,12/3/2032 15:07,3/28/2023 11:44
1444042938,ريل بيوتي,Real Beauty RB,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 3,شركة درة الاسراء التجارية شركة شخص واحد,-,10/8/2023 16:09,المملكة العربية السعودية ,6/18/2023 10:39,كلمتي ريل بيوتي بحروف عربية ولاتينية باللون الذهبي و أعلى الكلمتين شعار العلامة بشكل يرمز إلى اختصار الحروف اللاتينية آر و بي,3/1/2033 10:39,8/7/2023 14:55
1444044655,-,MONTRACE,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة12,راس الماس ش.ذ.م.م-منطقة حرة,-,11/19/2023 5:54,الإمارات العربية المتحدة,7/5/2023 11:12,عبارة مونتريس كتبت بحروف لاتينية داخل شبه مستطيل بصورة مميزة باللون الاسود والابيض,3/18/2033 11:12,8/27/2023 11:14
1444032159,-,CHATGPT,علامة مسجلة,لفظية,علامة تجارية ,فئة42,-,"OpenAI OpCo, LLC",8/21/2023 18:09,الولايات المتحدة الأمريكية,3/27/2023 13:30,كلمة شاتجبت بحروف لاتينية باللون الأسود وبخط عريض,12/8/2032 13:30,5/24/2023 11:50
1444019151,-,Mazor,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,مطعم كونت لتقديم الوجبات,-,3/3/2023 22:34,المملكة العربية السعودية ,12/19/2022 16:27,كلمة مازور باللاتينية بخط مميز باللون الأسود,9/1/2032 16:27,12/20/2022 22:53
1444044215,-,FULL ON SHORTS,علامة مسجلة,لفظية,علامة تجارية ,فئة44,-,"BIOTECHNOLOGY INSTITUTE, S.L.",10/11/2023 16:24,إسبانيا,7/2/2023 12:50,عبارة فل اون شورتس بحروف لاتينية باللون الاسود,3/15/2033 12:50,8/3/2023 15:00
1445006951,تريفا ,Treva ,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة30,شركة تسويق منتجات قودي السعودية المحدودة شركة شخص واحد,-,12/11/2023 18:38,المملكة العربية السعودية ,9/5/2023 14:39,كلمة تريفا بحروف عربية مميزة يعلوها كلمة تريفا بحروف لاتينية بخط أصغر باللون البنفسجي,5/19/2033 14:39,10/9/2023 15:42
1444013228,الذبيحة المليحة ,-,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة29,مؤسسة الذبيحة المليحة للمواشي,-,1/8/2023 18:19,المملكة العربية السعودية ,11/4/2022 6:36, رأس تيس محدد باللون الاسود أسفل منه ساطورين متقاطعين باللون الاسود والابيض والاحمر أسفل منة خط باللون الاسود أسفل منه كلمة الذبيحة المليحة باللون الاسود والالف واللام في الكلمتين على شكل سكاكين,7/18/2032 6:36,11/9/2022 11:51
1444016714,-,-,علامة مسجلة,تصويرية,علامة تجارية ,فئة29,-,"PURATOS, naamloze vennootschap ",3/31/2023 3:24,بلجيكا,11/30/2022 13:04,تتكون العلامة من رسمة عبارة عن رأس وحيد القرن باللون الوردي والعلامة ككل تتكون من اللون الوردي,8/13/2032 13:04,1/2/2023 9:02
1444044310,-,QARYFORV,علامة مسجلة,لفظية,علامة تجارية ,فئة 5,-,Boehringer Ingelheim International GmbH ,11/18/2023 22:48,ألمانيا,7/3/2023 11:28,كلمة قاريفورف بحروف لاتينية باللون الأسود وبخط عريض ,3/16/2033 11:28,9/3/2023 15:30
1444010809,-,VISHUDH,علامة مسجلة,لفظية,علامة تجارية ,فئة25,-,Brand Studio Lifestyle Private Limited,2/2/2023 19:14,الهند,10/18/2022 11:20,عبارة فشوده كتبت بحروف لاتينية كبيرة باللون الاسود,6/30/2032 11:20,11/14/2022 19:53
1444037005,أرويا,AROYA CRUISES,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة35,شركة البحر الأحمر للسفن السياحية,-,8/1/2023 16:03,المملكة العربية السعودية ,5/8/2023 15:04,كلمة أرويا بحروف لاتينية وعربية متداخلة بشكل خاص أسفلها كلمة كروزس بحروف لاتينية باللون الأزرق بتدرجاته,1/19/2033 15:04,5/18/2023 15:45
1444039354,-,-,علامة مسجلة,تصويرية,علامة تجارية ,فئة39,-,Sportswift Limited,9/12/2023 13:34,المملكة المتحدة,5/24/2023 14:15,شكل يشبه نص الدائرة بداخل شكل بيضاوي مميز على خلفية مستطيلة والكل باللونين الأزرق والأصفر,2/4/2033 14:15,6/28/2023 1:16
1444019383,-,LIFE FORWARD,علامة مسجلة,لفظية,علامة تجارية ,فئة41,-,Boehringer Ingelheim International GmbH,5/15/2023 13:09,ألمانيا,12/21/2022 11:52,عبارة لايف فوروورد بحروف لاتينية.,9/3/2032 11:52,3/14/2023 17:14
1444018646,-,TM  TY MN,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة25,شركة قمة الساحل الذهبي التجارية,GIMAT AL SAHEL AL DAHABE TRADING COMPANE,3/22/2023 15:49,المملكة العربية السعودية ,12/15/2022 12:22,الحرفين اللاتينيين تي ام بشكل متداخل مميز وفي الاسفل الحرفين تي واي و ام ان والعلامة باللونين الاحمر والازرق. ,8/28/2032 12:22,1/18/2023 19:34
1445003503,-,aMo COFFEE,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة43,مؤسسة عبدالرحمن عيسى السويلم للتجارة,-,11/11/2023 22:24,المملكة العربية السعودية ,8/13/2023 19:14,بطاقة باللون الأبيض رسم بها رسم دائري مميز بإطار متصل ومنقط وكتب بداخلها الحروف اللاتينية أيه إم أو و كتب اسفلها كلمة كوفي بحروف لاتينية بينهم رسم خط منقط بشكل مستقيم بأطراف مزخرفة والعلامة باللون الأبيض والأسود,4/26/2033 19:14,9/6/2023 15:17
1444033931,-,HD,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة42,-,"HD HYUNDAI CO., LTD. ",6/29/2023 12:54,كوريا الجنوبية,4/9/2023 13:45,الحروف اللاتينية اتش دي باللون الأزرق بجانبها رسم رأس سهم بشكل خاص باللون الأخضر بتدرجاته,12/21/2032 13:45,4/19/2023 15:12
1444039478,-,Bodyform,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة 5, ر أف اي للتجارة العامة ذ.م.م,-,11/15/2023 16:26,الإمارات العربية المتحدة,5/25/2023 12:11,عبارة بوديفورم كتبت بحروف لاتينية كبيرة وصغيرة داخل رسم لشكل هندسي والعلامة ككل باللون الازرق والابيض.,2/5/2033 12:11,8/23/2023 13:20
1444041039,-,HPR1000,علامة مسجلة,لفظية,علامة تجارية ,فئة40,-,"China Nuclear Power Engineering Co., Ltd",10/5/2023 16:14,الصين,6/5/2023 14:10,عبارة اتش بي ار1000 تتكون من اتش بي ار  مكتوبة بأحرف لاتينية عادية والرقم 1000 باللاتيني.,2/16/2033 14:10,7/10/2023 21:48
1444019393,-,W WAVE ALUMINIUM,علامة مسجلة,تصويرية لفظية,علامة تجارية ,فئة37,-,New Wave Tech S.A. ,3/15/2023 8:49,البرازيل,12/21/2022 12:06,عبارة دبليو ويف ألومنيوم بحروف لاتينية مميزة باللونين الأزرق والرمادي,9/3/2032 12:06,12/28/2022 15:30
